Date,Latitude,Longitude,Rainfall_mm
2025-04-15,20.5,81.75,0.0
2025-04-15,20.5,82.0,0.0
2025-04-15,20.5,82.25,12.04
2025-04-15,20.5,82.5,0.2
2025-04-15,20.5,82.75,0.0
2025-04-15,20.5,83.0,0.0
2025-04-15,20.5,83.25,0.0
2025-04-15,20.5,83.5,0.0
2025-04-15,20.5,83.75,2.75
2025-04-15,20.5,84.0,0.94
2025-04-15,20.5,84.25,2.86
2025-04-15,20.75,80.25,0.0
2025-04-15,20.75,80.5,0.0
2025-04-15,20.75,80.75,0.0
2025-04-15,20.75,81.0,0.0
2025-04-15,20.75,81.25,0.0
2025-04-15,20.75,81.5,0.0
2025-04-15,20.75,81.75,0.0
2025-04-15,20.75,82.0,0.62
2025-04-15,20.75,82.25,26.9
2025-04-15,20.75,82.5,6.46
2025-04-15,20.75,82.75,0.0
2025-04-15,20.75,83.0,0.0
2025-04-15,20.75,83.25,0.0
2025-04-15,20.75,83.5,0.0
2025-04-15,20.75,83.75,0.0
2025-04-15,20.75,84.0,0.0
2025-04-15,20.75,84.25,0.0
2025-04-15,21.0,80.25,0.0
2025-04-15,21.0,80.5,0.0
2025-04-15,21.0,80.75,0.0
2025-04-15,21.0,81.0,0.0
2025-04-15,21.0,81.25,0.0
2025-04-15,21.0,81.5,0.0
2025-04-15,21.0,81.75,0.0
2025-04-15,21.0,82.0,0.0
2025-04-15,21.0,82.25,6.33
2025-04-15,21.0,82.5,2.75
2025-04-15,21.0,82.75,0.0
2025-04-15,21.0,83.0,0.0
2025-04-15,21.0,83.25,0.0
2025-04-15,21.0,83.5,0.0
2025-04-15,21.0,83.75,0.0
2025-04-15,21.0,84.0,0.0
2025-04-15,21.0,84.25,0.0
2025-04-15,21.25,80.25,0.0
2025-04-15,21.25,80.5,0.0
2025-04-15,21.25,80.75,0.0
2025-04-15,21.25,81.0,0.0
2025-04-15,21.25,81.25,0.0
2025-04-15,21.25,81.5,0.0
2025-04-15,21.25,81.75,0.0
2025-04-15,21.25,82.0,0.0
2025-04-15,21.25,82.25,0.0
2025-04-15,21.25,82.5,0.0
2025-04-15,21.25,82.75,0.0
2025-04-15,21.25,83.0,0.0
2025-04-15,21.25,83.25,0.0
2025-04-15,21.25,83.5,0.0
2025-04-15,21.25,83.75,0.22
2025-04-15,21.25,84.0,0.0
2025-04-15,21.25,84.25,0.0
2025-04-15,21.5,80.25,0.0
2025-04-15,21.5,80.5,0.0
2025-04-15,21.5,80.75,0.0
2025-04-15,21.5,81.0,0.0
2025-04-15,21.5,81.25,0.0
2025-04-15,21.5,81.5,0.0
2025-04-15,21.5,81.75,0.0
2025-04-15,21.5,82.0,0.0
2025-04-15,21.5,82.25,0.0
2025-04-15,21.5,82.5,0.0
2025-04-15,21.5,82.75,0.0
2025-04-15,21.5,83.0,0.0
2025-04-15,21.5,83.25,0.0
2025-04-15,21.5,83.5,0.53
2025-04-15,21.5,83.75,1.33
2025-04-15,21.5,84.0,0.13
2025-04-15,21.5,84.25,0.0
2025-04-15,21.75,80.25,0.0
2025-04-15,21.75,80.5,0.0
2025-04-15,21.75,80.75,0.0
2025-04-15,21.75,81.0,0.0
2025-04-15,21.75,81.25,0.0
2025-04-15,21.75,81.5,0.0
2025-04-15,21.75,81.75,0.0
2025-04-15,21.75,82.0,0.0
2025-04-15,21.75,82.25,0.0
2025-04-15,21.75,82.5,0.0
2025-04-15,21.75,82.75,0.0
2025-04-15,21.75,83.0,0.0
2025-04-15,21.75,83.25,0.0
2025-04-15,21.75,83.5,0.0
2025-04-15,21.75,83.75,0.0
2025-04-15,21.75,84.0,0.0
2025-04-15,21.75,84.25,0.48
2025-04-15,22.0,80.25,0.0
2025-04-15,22.0,80.5,0.0
2025-04-15,22.0,80.75,0.0
2025-04-15,22.0,81.0,0.0
2025-04-15,22.0,81.25,0.0
2025-04-15,22.0,81.5,0.0
2025-04-15,22.0,81.75,0.0
2025-04-15,22.0,82.0,0.0
2025-04-15,22.0,82.25,0.0
2025-04-15,22.0,82.5,0.0
2025-04-15,22.0,82.75,0.0
2025-04-15,22.0,83.0,0.0
2025-04-15,22.0,83.25,0.0
2025-04-15,22.0,83.5,0.0
2025-04-15,22.0,83.75,0.0
2025-04-15,22.0,84.0,0.0
2025-04-15,22.0,84.25,0.0
2025-04-15,22.25,80.25,0.0
2025-04-15,22.25,80.5,0.0
2025-04-15,22.25,80.75,0.0
2025-04-15,22.25,81.0,0.0
2025-04-15,22.25,81.25,0.0
2025-04-15,22.25,81.5,0.0
2025-04-15,22.25,81.75,0.0
2025-04-15,22.25,82.0,0.0
2025-04-15,22.25,82.25,0.0
2025-04-15,22.25,82.5,0.0
2025-04-15,22.25,82.75,0.0
2025-04-15,22.25,83.0,0.0
2025-04-15,22.25,83.25,0.0
2025-04-15,22.25,83.5,0.0
2025-04-15,22.25,83.75,0.0
2025-04-15,22.25,84.0,0.0
2025-04-15,22.25,84.25,0.0
2025-04-15,22.5,80.25,0.0
2025-04-15,22.5,80.5,0.0
2025-04-15,22.5,80.75,0.0
2025-04-15,22.5,81.0,0.0
2025-04-15,22.5,81.25,0.0
2025-04-15,22.5,81.5,0.0
2025-04-15,22.5,81.75,0.0
2025-04-15,22.5,82.0,0.0
2025-04-15,22.5,82.25,0.0
2025-04-15,22.5,82.5,0.0
2025-04-15,22.5,82.75,0.0
2025-04-15,22.5,83.0,0.0
2025-04-15,22.5,83.25,0.0
2025-04-15,22.5,83.5,0.0
2025-04-15,22.5,83.75,0.0
2025-04-15,22.5,84.0,0.0
2025-04-15,22.5,84.25,1.01
2025-04-15,22.75,80.25,0.0
2025-04-15,22.75,80.5,0.0
2025-04-15,22.75,80.75,0.0
2025-04-15,22.75,81.0,0.0
2025-04-15,22.75,81.25,0.0
2025-04-15,22.75,81.5,0.0
2025-04-15,22.75,81.75,0.0
2025-04-15,22.75,82.0,0.0
2025-04-15,22.75,82.25,0.0
2025-04-15,22.75,82.5,0.0
2025-04-15,22.75,82.75,0.0
2025-04-15,22.75,83.0,0.0
2025-04-15,22.75,83.25,0.0
2025-04-15,22.75,83.5,0.0
2025-04-15,22.75,83.75,0.0
2025-04-15,22.75,84.0,1.05
2025-04-15,22.75,84.25,2.69
2025-04-15,23.0,80.25,0.0
2025-04-15,23.0,80.5,0.0
2025-04-15,23.0,80.75,0.0
2025-04-15,23.0,81.0,0.0
2025-04-15,23.0,81.25,0.0
2025-04-15,23.0,81.5,0.0
2025-04-15,23.0,81.75,0.0
2025-04-15,23.0,82.0,0.0
2025-04-15,23.0,82.25,0.0
2025-04-15,23.0,82.5,0.0
2025-04-15,23.0,82.75,0.0
2025-04-15,23.0,83.0,0.0
2025-04-15,23.0,83.25,0.0
2025-04-15,23.0,83.5,0.81
2025-04-15,23.0,83.75,5.59
2025-04-15,23.0,84.0,2.81
2025-04-15,23.0,84.25,4.04
2025-04-15,23.25,80.25,0.0
2025-04-15,23.25,80.5,0.0
2025-04-15,23.25,80.75,0.0
2025-04-15,23.25,81.0,0.0
2025-04-15,23.25,81.25,0.0
2025-04-15,23.25,81.5,0.0
2025-04-15,23.25,81.75,0.0
2025-04-15,23.25,82.0,0.0
2025-04-15,23.25,82.25,0.0
2025-04-15,23.25,82.5,0.0
2025-04-15,23.25,82.75,0.0
2025-04-15,23.25,83.0,0.0
2025-04-15,23.25,83.25,0.0
2025-04-15,23.25,83.5,0.0
2025-04-15,23.25,83.75,0.79
2025-04-15,23.25,84.0,2.37
2025-04-15,23.25,84.25,4.42
2025-04-15,23.5,80.25,0.0
2025-04-15,23.5,80.5,0.0
2025-04-15,23.5,80.75,0.0
2025-04-15,23.5,81.0,0.0
2025-04-15,23.5,81.25,0.0
2025-04-15,23.5,81.5,0.0
2025-04-15,23.5,81.75,0.0
2025-04-15,23.5,82.0,0.0
2025-04-15,23.5,82.25,0.0
2025-04-15,23.5,82.5,0.0
2025-04-15,23.5,82.75,0.0
2025-04-15,23.5,83.0,0.0
2025-04-15,23.5,83.25,0.0
2025-04-15,23.5,83.5,0.0
2025-04-15,23.5,83.75,0.0
2025-04-15,23.5,84.0,6.18
2025-04-15,23.5,84.25,21.23
2025-04-15,23.75,80.25,0.0
2025-04-15,23.75,80.5,0.0
2025-04-15,23.75,80.75,0.0
2025-04-15,23.75,81.0,0.0
2025-04-15,23.75,81.25,0.0
2025-04-15,23.75,81.5,0.0
2025-04-15,23.75,81.75,0.0
2025-04-15,23.75,82.0,0.0
2025-04-15,23.75,82.25,0.0
2025-04-15,23.75,82.5,0.0
2025-04-15,23.75,82.75,0.0
2025-04-15,23.75,83.0,0.0
2025-04-15,23.75,83.25,0.47
2025-04-15,23.75,83.5,0.0
2025-04-15,23.75,83.75,0.77
2025-04-15,23.75,84.0,13.93
2025-04-15,23.75,84.25,19.22
2025-04-15,24.0,80.25,0.0
2025-04-15,24.0,80.5,0.0
2025-04-15,24.0,80.75,0.0
2025-04-15,24.0,81.0,0.0
2025-04-15,24.0,81.25,0.0
2025-04-15,24.0,81.5,0.0
2025-04-15,24.0,81.75,0.0
2025-04-15,24.0,82.0,0.0
2025-04-15,24.0,82.25,0.0
2025-04-15,24.0,82.5,0.0
2025-04-15,24.0,82.75,2.86
2025-04-15,24.0,83.0,3.29
2025-04-15,24.0,83.25,6.81
2025-04-15,24.0,83.5,0.12
2025-04-15,24.0,83.75,1.41
2025-04-15,24.0,84.0,11.25
2025-04-15,24.0,84.25,36.78
2025-04-16,18.0,80.25,12.56
2025-04-16,18.0,80.5,6.68
2025-04-16,18.0,80.75,8.33
2025-04-16,18.0,81.0,7.65
2025-04-16,18.0,81.25,9.64
2025-04-16,18.0,81.5,6.1
2025-04-16,18.0,81.75,13.8
2025-04-16,18.0,82.0,16.42
2025-04-16,18.0,82.25,11.64
2025-04-16,18.0,82.5,5.15
2025-04-16,18.0,82.75,9.0
2025-04-16,18.0,83.0,7.75
2025-04-16,18.0,83.25,2.97
2025-04-16,18.0,83.5,3.17
2025-04-16,18.25,80.25,16.96
2025-04-16,18.25,80.5,11.34
2025-04-16,18.25,80.75,11.28
2025-04-16,18.25,81.0,5.7
2025-04-16,18.25,81.25,12.57
2025-04-16,18.25,81.5,1.56
2025-04-16,18.25,81.75,0.93
2025-04-16,18.25,82.0,8.68
2025-04-16,18.25,82.25,3.32
2025-04-16,18.25,82.5,5.55
2025-04-16,18.25,82.75,8.3
2025-04-16,18.25,83.0,15.61
2025-04-16,18.25,83.25,21.86
2025-04-16,18.25,83.5,3.8
2025-04-16,18.25,83.75,5.45
2025-04-16,18.5,80.25,19.48
2025-04-16,18.5,80.5,5.07
2025-04-16,18.5,80.75,9.3
2025-04-16,18.5,81.0,0.0
2025-04-16,18.5,81.25,0.0
2025-04-16,18.5,81.5,0.0
2025-04-16,18.5,81.75,4.7
2025-04-16,18.5,82.0,10.44
2025-04-16,18.5,82.25,3.7
2025-04-16,18.5,82.5,3.92
2025-04-16,18.5,82.75,3.82
2025-04-16,18.5,83.0,1.39
2025-04-16,18.5,83.25,16.08
2025-04-16,18.5,83.5,54.2
2025-04-16,18.5,83.75,17.04
2025-04-16,18.5,84.0,1.58
2025-04-16,18.75,80.25,6.75
2025-04-16,18.75,80.5,2.95
2025-04-16,18.75,80.75,3.41
2025-04-16,18.75,81.0,2.0
2025-04-16,18.75,81.25,0.0
2025-04-16,18.75,81.5,4.67
2025-04-16,18.75,81.75,6.04
2025-04-16,18.75,82.0,7.2
2025-04-16,18.75,82.25,9.0
2025-04-16,18.75,82.5,8.18
2025-04-16,18.75,82.75,13.15
2025-04-16,18.75,83.0,3.0
2025-04-16,18.75,83.25,18.16
2025-04-16,18.75,83.5,9.22
2025-04-16,18.75,83.75,7.59
2025-04-16,18.75,84.0,2.62
2025-04-16,18.75,84.25,0.0
2025-04-16,19.0,80.25,2.99
2025-04-16,19.0,80.5,4.26
2025-04-16,19.0,80.75,10.35
2025-04-16,19.0,81.0,6.1
2025-04-16,19.0,81.25,0.0
2025-04-16,19.0,81.5,3.96
2025-04-16,19.0,81.75,4.3
2025-04-16,19.0,82.0,8.4
2025-04-16,19.0,82.25,8.09
2025-04-16,19.0,82.5,6.13
2025-04-16,19.0,82.75,3.65
2025-04-16,19.0,83.0,0.26
2025-04-16,19.0,83.25,19.63
2025-04-16,19.0,83.5,12.92
2025-04-16,19.0,83.75,29.9
2025-04-16,19.0,84.0,18.95
2025-04-16,19.0,84.25,0.16
2025-04-16,19.25,80.25,0.77
2025-04-16,19.25,80.5,4.38
2025-04-16,19.25,80.75,20.54
2025-04-16,19.25,81.0,26.86
2025-04-16,19.25,81.25,8.47
2025-04-16,19.25,81.5,1.06
2025-04-16,19.25,81.75,4.82
2025-04-16,19.25,82.0,9.55
2025-04-16,19.25,82.25,35.88
2025-04-16,19.25,82.5,5.01
2025-04-16,19.25,82.75,4.34
2025-04-16,19.25,83.0,6.55
2025-04-16,19.25,83.25,1.27
2025-04-16,19.25,83.5,1.11
2025-04-16,19.25,83.75,7.19
2025-04-16,19.25,84.0,13.78
2025-04-16,19.25,84.25,3.09
2025-04-16,19.5,80.25,4.91
2025-04-16,19.5,80.5,13.44
2025-04-16,19.5,80.75,26.48
2025-04-16,19.5,81.0,27.1
2025-04-16,19.5,81.25,8.79
2025-04-16,19.5,81.5,0.29
2025-04-16,19.5,81.75,0.66
2025-04-16,19.5,82.0,0.77
2025-04-16,19.5,82.25,2.07
2025-04-16,19.5,82.5,0.49
2025-04-16,19.5,82.75,4.28
2025-04-16,19.5,83.0,18.64
2025-04-16,19.5,83.25,21.25
2025-04-16,19.5,83.5,3.23
2025-04-16,19.5,83.75,0.54
2025-04-16,19.5,84.0,2.39
2025-04-16,19.5,84.25,3.24
2025-04-16,19.75,80.25,8.23
2025-04-16,19.75,80.5,14.64
2025-04-16,19.75,80.75,21.06
2025-04-16,19.75,81.0,28.34
2025-04-16,19.75,81.25,10.88
2025-04-16,19.75,81.5,2.75
2025-04-16,19.75,81.75,0.55
2025-04-16,19.75,82.0,0.0
2025-04-16,19.75,82.25,3.06
2025-04-16,19.75,82.5,7.62
2025-04-16,19.75,82.75,0.91
2025-04-16,19.75,83.0,16.24
2025-04-16,19.75,83.25,3.97
2025-04-16,19.75,83.5,0.57
2025-04-16,19.75,83.75,12.91
2025-04-16,19.75,84.0,7.67
2025-04-16,19.75,84.25,14.14
2025-04-16,20.0,80.25,9.35
2025-04-16,20.0,80.5,12.84
2025-04-16,20.0,80.75,8.27
2025-04-16,20.0,81.0,14.1
2025-04-16,20.0,81.25,1.33
2025-04-16,20.0,81.5,0.0
2025-04-16,20.0,81.75,0.61
2025-04-16,20.0,82.0,0.0
2025-04-16,20.0,82.25,17.74
2025-04-16,20.0,82.5,14.76
2025-04-16,20.0,82.75,0.58
2025-04-16,20.0,83.0,0.0
2025-04-16,20.0,83.25,25.85
2025-04-16,20.0,83.5,12.05
2025-04-16,20.0,83.75,20.79
2025-04-16,20.0,84.0,8.7
2025-04-16,20.0,84.25,22.56
2025-04-16,20.25,80.25,1.96
2025-04-16,20.25,80.5,2.67
2025-04-16,20.25,80.75,2.71
2025-04-16,20.25,81.0,3.14
2025-04-16,20.25,81.25,0.0
2025-04-16,20.25,81.5,0.2
2025-04-16,20.25,81.75,0.0
2025-04-16,20.25,82.0,0.0
2025-04-16,20.25,82.25,0.32
2025-04-16,20.25,82.5,0.0
2025-04-16,20.25,82.75,0.87
2025-04-16,20.25,83.0,0.0
2025-04-16,20.25,83.25,78.18
2025-04-16,20.25,83.5,28.42
2025-04-16,20.25,83.75,2.99
2025-04-16,20.25,84.0,2.71
2025-04-16,20.25,84.25,5.44
2025-04-16,20.5,80.25,0.0
2025-04-16,20.5,80.5,0.0
2025-04-16,20.5,80.75,4.71
2025-04-16,20.5,81.0,3.47
2025-04-16,20.5,81.25,0.58
2025-04-16,20.5,81.5,0.88
2025-04-16,20.5,81.75,0.0
2025-04-16,20.5,82.0,0.0
2025-04-16,20.5,82.25,2.06
2025-04-16,20.5,82.5,0.0
2025-04-16,20.5,82.75,0.58
2025-04-16,20.5,83.0,16.16
2025-04-16,20.5,83.25,14.8
2025-04-16,20.5,83.5,3.5
2025-04-16,20.5,83.75,6.54
2025-04-16,20.5,84.0,12.18
2025-04-16,20.5,84.25,0.0
2025-04-16,20.75,80.25,0.0
2025-04-16,20.75,80.5,0.0
2025-04-16,20.75,80.75,0.0
2025-04-16,20.75,81.0,0.39
2025-04-16,20.75,81.25,3.41
2025-04-16,20.75,81.5,6.03
2025-04-16,20.75,81.75,0.0
2025-04-16,20.75,82.0,0.11
2025-04-16,20.75,82.25,5.14
2025-04-16,20.75,82.5,4.31
2025-04-16,20.75,82.75,2.01
2025-04-16,20.75,83.0,2.44
2025-04-16,20.75,83.25,15.61
2025-04-16,20.75,83.5,0.0
2025-04-16,20.75,83.75,0.0
2025-04-16,20.75,84.0,1.04
2025-04-16,20.75,84.25,0.0
2025-04-16,21.0,80.25,0.0
2025-04-16,21.0,80.5,0.0
2025-04-16,21.0,80.75,0.0
2025-04-16,21.0,81.0,2.51
2025-04-16,21.0,81.25,5.78
2025-04-16,21.0,81.5,0.85
2025-04-16,21.0,81.75,0.0
2025-04-16,21.0,82.0,0.0
2025-04-16,21.0,82.25,1.17
2025-04-16,21.0,82.5,1.87
2025-04-16,21.0,82.75,0.0
2025-04-16,21.0,83.0,0.0
2025-04-16,21.0,83.25,0.0
2025-04-16,21.0,83.5,0.0
2025-04-16,21.0,83.75,0.0
2025-04-16,21.0,84.0,21.72
2025-04-16,21.0,84.25,6.98
2025-04-16,21.25,80.25,0.0
2025-04-16,21.25,80.5,0.0
2025-04-16,21.25,80.75,0.55
2025-04-16,21.25,81.0,3.04
2025-04-16,21.25,81.25,0.0
2025-04-16,21.25,81.5,0.0
2025-04-16,21.25,81.75,0.0
2025-04-16,21.25,82.0,0.0
2025-04-16,21.25,82.25,0.0
2025-04-16,21.25,82.5,0.0
2025-04-16,21.25,82.75,0.0
2025-04-16,21.25,83.0,0.0
2025-04-16,21.25,83.25,0.23
2025-04-16,21.25,83.5,1.14
2025-04-16,21.25,83.75,0.0
2025-04-16,21.25,84.0,11.47
2025-04-16,21.25,84.25,4.5
2025-04-16,21.5,80.25,0.0
2025-04-16,21.5,80.5,0.29
2025-04-16,21.5,80.75,0.61
2025-04-16,21.5,81.0,1.08
2025-04-16,21.5,81.25,0.0
2025-04-16,21.5,81.5,0.0
2025-04-16,21.5,81.75,0.0
2025-04-16,21.5,82.0,0.24
2025-04-16,21.5,82.25,1.13
2025-04-16,21.5,82.5,0.0
2025-04-16,21.5,82.75,0.0
2025-04-16,21.5,83.0,0.0
2025-04-16,21.5,83.25,0.0
2025-04-16,21.5,83.5,0.27
2025-04-16,21.5,83.75,0.0
2025-04-16,21.5,84.0,0.42
2025-04-16,21.5,84.25,3.07
2025-04-16,21.75,80.25,0.0
2025-04-16,21.75,80.5,0.0
2025-04-16,21.75,80.75,1.44
2025-04-16,21.75,81.0,0.84
2025-04-16,21.75,81.25,0.0
2025-04-16,21.75,81.5,0.0
2025-04-16,21.75,81.75,0.0
2025-04-16,21.75,82.0,0.35
2025-04-16,21.75,82.25,0.41
2025-04-16,21.75,82.5,0.0
2025-04-16,21.75,82.75,0.0
2025-04-16,21.75,83.0,0.0
2025-04-16,21.75,83.25,0.0
2025-04-16,21.75,83.5,0.0
2025-04-16,21.75,83.75,0.0
2025-04-16,21.75,84.0,1.63
2025-04-16,21.75,84.25,2.19
2025-04-16,22.0,80.25,0.0
2025-04-16,22.0,80.5,0.0
2025-04-16,22.0,80.75,0.0
2025-04-16,22.0,81.0,0.0
2025-04-16,22.0,81.25,0.0
2025-04-16,22.0,81.5,0.0
2025-04-16,22.0,81.75,0.0
2025-04-16,22.0,82.0,0.76
2025-04-16,22.0,82.25,0.0
2025-04-16,22.0,82.5,0.0
2025-04-16,22.0,82.75,0.0
2025-04-16,22.0,83.0,0.0
2025-04-16,22.0,83.25,0.0
2025-04-16,22.0,83.5,0.0
2025-04-16,22.0,83.75,2.34
2025-04-16,22.0,84.0,7.05
2025-04-16,22.0,84.25,8.84
2025-04-16,22.25,80.25,0.0
2025-04-16,22.25,80.5,0.0
2025-04-16,22.25,80.75,0.0
2025-04-16,22.25,81.0,0.0
2025-04-16,22.25,81.25,0.0
2025-04-16,22.25,81.5,0.0
2025-04-16,22.25,81.75,0.0
2025-04-16,22.25,82.0,0.27
2025-04-16,22.25,82.25,0.0
2025-04-16,22.25,82.5,0.0
2025-04-16,22.25,82.75,0.51
2025-04-16,22.25,83.0,0.5
2025-04-16,22.25,83.25,0.0
2025-04-16,22.25,83.5,0.0
2025-04-16,22.25,83.75,1.13
2025-04-16,22.25,84.0,4.16
2025-04-16,22.25,84.25,7.09
2025-04-16,22.5,80.25,0.0
2025-04-16,22.5,80.5,0.0
2025-04-16,22.5,80.75,0.0
2025-04-16,22.5,81.0,0.0
2025-04-16,22.5,81.25,0.0
2025-04-16,22.5,81.5,0.0
2025-04-16,22.5,81.75,0.0
2025-04-16,22.5,82.0,0.0
2025-04-16,22.5,82.25,0.0
2025-04-16,22.5,82.5,0.0
2025-04-16,22.5,82.75,1.31
2025-04-16,22.5,83.0,1.87
2025-04-16,22.5,83.25,0.0
2025-04-16,22.5,83.5,0.0
2025-04-16,22.5,83.75,1.15
2025-04-16,22.5,84.0,7.68
2025-04-16,22.5,84.25,9.04
2025-04-16,22.75,80.25,0.0
2025-04-16,22.75,80.5,0.0
2025-04-16,22.75,80.75,0.0
2025-04-16,22.75,81.0,0.0
2025-04-16,22.75,81.25,0.0
2025-04-16,22.75,81.5,0.0
2025-04-16,22.75,81.75,0.0
2025-04-16,22.75,82.0,0.0
2025-04-16,22.75,82.25,0.0
2025-04-16,22.75,82.5,0.0
2025-04-16,22.75,82.75,0.12
2025-04-16,22.75,83.0,0.0
2025-04-16,22.75,83.25,0.0
2025-04-16,22.75,83.5,0.0
2025-04-16,22.75,83.75,0.23
2025-04-16,22.75,84.0,3.0
2025-04-16,22.75,84.25,7.87
2025-04-16,23.0,80.25,0.0
2025-04-16,23.0,80.5,0.0
2025-04-16,23.0,80.75,0.0
2025-04-16,23.0,81.0,0.0
2025-04-16,23.0,81.25,0.0
2025-04-16,23.0,81.5,0.0
2025-04-16,23.0,81.75,0.0
2025-04-16,23.0,82.0,0.0
2025-04-16,23.0,82.25,0.0
2025-04-16,23.0,82.5,0.0
2025-04-16,23.0,82.75,0.0
2025-04-16,23.0,83.0,0.0
2025-04-16,23.0,83.25,0.0
2025-04-16,23.0,83.5,0.34
2025-04-16,23.0,83.75,0.0
2025-04-16,23.0,84.0,0.0
2025-04-16,23.0,84.25,5.49
2025-04-16,23.25,80.25,0.0
2025-04-16,23.25,80.5,0.0
2025-04-16,23.25,80.75,0.0
2025-04-16,23.25,81.0,0.0
2025-04-16,23.25,81.25,0.0
2025-04-16,23.25,81.5,0.0
2025-04-16,23.25,81.75,0.0
2025-04-16,23.25,82.0,0.0
2025-04-16,23.25,82.25,0.0
2025-04-16,23.25,82.5,0.0
2025-04-16,23.25,82.75,0.0
2025-04-16,23.25,83.0,0.68
2025-04-16,23.25,83.25,2.53
2025-04-16,23.25,83.5,4.51
2025-04-16,23.25,83.75,4.86
2025-04-16,23.25,84.0,2.0
2025-04-16,23.25,84.25,2.83
2025-04-16,23.5,80.25,0.0
2025-04-16,23.5,80.5,0.0
2025-04-16,23.5,80.75,0.0
2025-04-16,23.5,81.0,0.0
2025-04-16,23.5,81.25,0.0
2025-04-16,23.5,81.5,0.0
2025-04-16,23.5,81.75,0.0
2025-04-16,23.5,82.0,0.0
2025-04-16,23.5,82.25,0.0
2025-04-16,23.5,82.5,0.0
2025-04-16,23.5,82.75,0.0
2025-04-16,23.5,83.0,0.19
2025-04-16,23.5,83.25,4.46
2025-04-16,23.5,83.5,6.23
2025-04-16,23.5,83.75,7.07
2025-04-16,23.5,84.0,3.8
2025-04-16,23.5,84.25,4.98
2025-04-16,23.75,80.25,0.0
2025-04-16,23.75,80.5,0.0
2025-04-16,23.75,80.75,0.0
2025-04-16,23.75,81.0,0.0
2025-04-16,23.75,81.25,0.0
2025-04-16,23.75,81.5,0.0
2025-04-16,23.75,81.75,0.0
2025-04-16,23.75,82.0,0.0
2025-04-16,23.75,82.25,0.0
2025-04-16,23.75,82.5,0.0
2025-04-16,23.75,82.75,0.0
2025-04-16,23.75,83.0,0.0
2025-04-16,23.75,83.25,10.01
2025-04-16,23.75,83.5,17.0
2025-04-16,23.75,83.75,7.01
2025-04-16,23.75,84.0,2.93
2025-04-16,23.75,84.25,4.99
2025-04-16,24.0,80.25,0.0
2025-04-16,24.0,80.5,0.0
2025-04-16,24.0,80.75,0.0
2025-04-16,24.0,81.0,0.0
2025-04-16,24.0,81.25,0.0
2025-04-16,24.0,81.5,0.0
2025-04-16,24.0,81.75,0.0
2025-04-16,24.0,82.0,0.0
2025-04-16,24.0,82.25,0.0
2025-04-16,24.0,82.5,0.0
2025-04-16,24.0,82.75,0.0
2025-04-16,24.0,83.0,0.0
2025-04-16,24.0,83.25,4.16
2025-04-16,24.0,83.5,9.22
2025-04-16,24.0,83.75,0.33
2025-04-16,24.0,84.0,0.33
2025-04-16,24.0,84.25,0.19
2025-04-17,18.0,80.25,0.0
2025-04-17,18.0,80.5,0.0
2025-04-17,18.0,80.75,0.0
2025-04-17,18.0,81.0,0.0
2025-04-17,18.0,81.25,0.0
2025-04-17,18.0,81.5,0.0
2025-04-17,18.0,81.75,1.95
2025-04-17,18.0,82.0,2.89
2025-04-17,18.0,82.25,4.38
2025-04-17,18.0,82.5,4.96
2025-04-17,18.0,82.75,3.14
2025-04-17,18.0,83.0,1.77
2025-04-17,18.0,83.25,0.58
2025-04-17,18.0,83.5,0.36
2025-04-17,18.25,80.25,0.0
2025-04-17,18.25,80.5,0.0
2025-04-17,18.25,80.75,0.0
2025-04-17,18.25,81.0,0.0
2025-04-17,18.25,81.25,0.0
2025-04-17,18.25,81.5,0.0
2025-04-17,18.25,81.75,0.0
2025-04-17,18.25,82.0,0.52
2025-04-17,18.25,82.25,2.49
2025-04-17,18.25,82.5,1.61
2025-04-17,18.25,82.75,0.47
2025-04-17,18.25,83.0,0.22
2025-04-17,18.25,83.25,1.5
2025-04-17,18.25,83.5,0.0
2025-04-17,18.25,83.75,0.0
2025-04-17,18.5,80.25,0.0
2025-04-17,18.5,80.5,0.0
2025-04-17,18.5,80.75,0.0
2025-04-17,18.5,81.0,0.0
2025-04-17,18.5,81.25,0.0
2025-04-17,18.5,81.5,0.0
2025-04-17,18.5,81.75,0.0
2025-04-17,18.5,82.0,0.0
2025-04-17,18.5,82.25,0.0
2025-04-17,18.5,82.5,0.0
2025-04-17,18.5,82.75,0.0
2025-04-17,18.5,83.0,0.26
2025-04-17,18.5,83.25,0.7
2025-04-17,18.5,83.5,0.0
2025-04-17,18.5,83.75,0.0
2025-04-17,18.5,84.0,0.0
2025-04-17,18.75,80.25,0.0
2025-04-17,18.75,80.5,0.0
2025-04-17,18.75,80.75,0.0
2025-04-17,18.75,81.0,0.0
2025-04-17,18.75,81.25,0.0
2025-04-17,18.75,81.5,0.0
2025-04-17,18.75,81.75,0.0
2025-04-17,18.75,82.0,0.15
2025-04-17,18.75,82.25,0.88
2025-04-17,18.75,82.5,0.0
2025-04-17,18.75,82.75,0.43
2025-04-17,18.75,83.0,10.88
2025-04-17,18.75,83.25,16.43
2025-04-17,18.75,83.5,0.66
2025-04-17,18.75,83.75,0.0
2025-04-17,18.75,84.0,0.0
2025-04-17,18.75,84.25,0.0
2025-04-17,19.0,80.25,0.0
2025-04-17,19.0,80.5,0.0
2025-04-17,19.0,80.75,0.0
2025-04-17,19.0,81.0,0.0
2025-04-17,19.0,81.25,0.0
