Date,Latitude,Longitude,Temperature_C
31-03-2025,23.5,84.5,37.176353
31-03-2025,24.5,80.5,36.538338
31-03-2025,24.5,81.5,36.753956
31-03-2025,24.5,82.5,37.010086
31-03-2025,24.5,83.5,36.5845
31-03-2025,24.5,84.5,36.07132
01-04-2025,17.5,80.5,35.85845
01-04-2025,17.5,81.5,34.7509
01-04-2025,17.5,82.5,33.906704
01-04-2025,17.5,83.5,34.213566
01-04-2025,17.5,84.5,
01-04-2025,18.5,80.5,36.53385
01-04-2025,18.5,81.5,35.534657
01-04-2025,18.5,82.5,34.957035
01-04-2025,18.5,83.5,35.309517
01-04-2025,18.5,84.5,35.43209
01-04-2025,19.5,80.5,36.579407
01-04-2025,19.5,81.5,37.223343
01-04-2025,19.5,82.5,36.093487
01-04-2025,19.5,83.5,36.627632
01-04-2025,19.5,84.5,36.71587
01-04-2025,20.5,80.5,36.619125
01-04-2025,20.5,81.5,36.00495
01-04-2025,20.5,82.5,38.13643
01-04-2025,20.5,83.5,37.98444
01-04-2025,20.5,84.5,37.529846
01-04-2025,21.5,80.5,34.78554
01-04-2025,21.5,81.5,35.864716
01-04-2025,21.5,82.5,36.909386
01-04-2025,21.5,83.5,37.86588
01-04-2025,21.5,84.5,37.905003
01-04-2025,22.5,80.5,34.159504
01-04-2025,22.5,81.5,35.313843
01-04-2025,22.5,82.5,36.156094
01-04-2025,22.5,83.5,36.55366
01-04-2025,22.5,84.5,36.72386
01-04-2025,23.5,80.5,35.37877
01-04-2025,23.5,81.5,35.085636
01-04-2025,23.5,82.5,36.10797
01-04-2025,23.5,83.5,36.23626
01-04-2025,23.5,84.5,36.660828
01-04-2025,24.5,80.5,36.65908
01-04-2025,24.5,81.5,36.732365
01-04-2025,24.5,82.5,37.30305
01-04-2025,24.5,83.5,37.23153
01-04-2025,24.5,84.5,36.957787
02-04-2025,17.5,80.5,34.82115
02-04-2025,17.5,81.5,34.158974
02-04-2025,17.5,82.5,33.479122
02-04-2025,17.5,83.5,33.932545
02-04-2025,17.5,84.5,
02-04-2025,18.5,80.5,35.319237
02-04-2025,18.5,81.5,34.64289
02-04-2025,18.5,82.5,34.476177
02-04-2025,18.5,83.5,34.90694
02-04-2025,18.5,84.5,35.03072
02-04-2025,19.5,80.5,35.240887
02-04-2025,19.5,81.5,36.816082
02-04-2025,19.5,82.5,35.56788
02-04-2025,19.5,83.5,36.199085
